id,content,date,sentiment
1415348976027586565,report israeliano della scorsa settimana interessante confrontare i dati tra vaccinati e non vaccinati nonfunzionicchiano greenpass,07-14-2021,0
1415596388344270851,non me ne frega nulla del green pass ma chiedo perché doppio vaccinato non aveva preso il covid con tanto di spettacolino televisivo,07-15-2021,0
1415538471209521154,si sto maledetto per questo è contro le limitazioni a ki non ha il green pass chissà ke e poi mi fermo comunque è un becero e stupido personaggio affanculo povero idiota salvinipagliaccio salviniportasfiga salvini,07-15-2021,0
1411801708272001028,bergamo siviglia è ryanair ryanair non chiede green pass la tua compagnia aerea chi è,07-04-2021,0
1410668330495754245,è partito il green pass la cina mostra i muscoli lo scandalo dei collegi cattolici in canada ascolta la nuova puntata di newsbox su spotify,07-01-2021,0
1414746874733543424,perché i padroni si adoperano per il bene dellumanità munirsi dei peggiori strumenti di tortura e poi vessare e coartare gli inermi impedendo laccesso ai servizi anche essenziali ne è la prova più alta vaccino greenpass covid billgates draghi vaticano forzanuova,07-13-2021,0
1415774094352691203,ma possono impedire di salire su un treno senza green pass da quando entra in vigore,07-15-2021,0
1411191728229527552,vaccini e green pass falsi gdf sequestra canali telegram covid,07-03-2021,0
1415256581474762753,scoppierà la rivoluzione anche in italia hdblog green pass obbligatorio italia valuta la soluzione francese tramite,07-14-2021,0
1415617448099913738,ma comunque le restrizioni senza green pass sono statali ha senso mettere delle restrizioni ai non vaccinati quando questi non riescono sono riusciti a vaccinarsi nonostante lo vogliano,07-15-2021,0
1415606507559956485,poi c è ancora troppa troppa confusione in giro senza menzionare il fatto che se questa cosa del green pass anche per i luoghi come ristoranti cinema etc viene confermata quando ci sono tantissime persone ancora in attesa della seconda dose creerà ulteriore disordine,07-15-2021,0
1411257801666486278,greenpass falsi in vendita sul dark web la finanza chiude canali telegram il sole ore,07-03-2021,0
1414320595559407622,grazie e tutto merito tuo e del green pass graziee eurofinal euro italiainghilterra,07-11-2021,0
1413609549181902851,greenpass gia clonati in rete certificati e qrcode in vendita a dollari sul darkweb rischio di buco su anagrafeeuropea,07-09-2021,0
1414900412377931779,invece di obbligo green pass non sarebbe meglio obbligo vaccinale andiamo alla radice del problema,07-13-2021,0
1413018858076741634,ma soprattutto sto green pass a cosa serve,07-08-2021,0
1415620946824732677,il fallimento del green pass in una nota della farnesina variante delta e viaggi all estero la farnesina rischio quarantena e isolamento,07-15-2021,0
1415361807225696257,e niente in francia sta succedendo un delirio per il greenpass chissà se il tg ne parla stasera,07-14-2021,0
1410703858016436229,anche la tunisia e il bangladesh questi non hanno il greenpass ,07-01-2021,0
1415666656198623233,la lezione greenpass greenpassobbligatorio filipporossi la tocca piano su articolo interessante sul quale varrebbe la pena riflettere difendendo legittimamente la propria idea qualsiasi essa sia buona lettura,07-15-2021,0
1412751351398998022,il greenpass si può richiedere anche in farmacia e dai medici di base,07-07-2021,0
1415250004361584650,covid menzogne amp vaccini da dittatura militare nei locali pubblici solo col greenpass figliuolo vuole il regime del terrore francese,07-14-2021,0
1414890120344481819,dopo che macron ha messo obbligatorio vaccino per personale sanitario e green pass per entrare in ristoranti bar ed eventi un milione e mila prenotazioni per vaccinazioni in poche ore,07-13-2021,0
1413166024283860998,il green pass frena ecco perché tra passaggi manuali e dati mancanti il sole ore,07-08-2021,0
1410617200277262341,sanità tagliaferri fdi green pass valga per chi ha avuto il covid e ha fatto una dose di via,07-01-2021,0
1410931826756030468,ah ok hai il gaypass oltre al greenpass già vedevo tweet di utenti offesi dal termine obsoleto allo stile cinecult anni io son fermo a lgbt non ce la faccio a seguire oltre siamo persone basterebbe come classificazione,07-02-2021,0
1410901397432832001,pensa il green pass neanche è obbligatorio,07-02-2021,0
1415228528317108226,e secondo te chi non può vaccinarsi per motivi di salute non avrà un green pass sanitario magari basato su tamponi per enni vale quanto dichiarano gli enti regolatori sanitari se vaccino approvato — gt più benefici che rischi collaterali se no tamponi frequenti,07-14-2021,0
1415613779388284928,a mio parere dovrebbe vergognarsi anche leuropa che non è riuscita a uniformare la gestione di questa pandemia e ognuno sta facendo ciò che vuole paesi che non riconoscono il green pass o che usano un solo tampone che può anche essere falso negativo o falso positivo ecc,07-15-2021,0
1415337350629101568,va bene e io che mi sono messa in lista per il vaccino alla fine di giugno e non so nemmeno la data della prima dose come dovrei fare pagare € di tampone ogni volta che voglio andare al ristorante greenpass,07-14-2021,0
1414928289047748612,chiudono i non vaccinati tramite green pass,07-13-2021,0
1415711758300454926,green pass burioni «se a ottobre ci chiudono per colpa dei no vax mi trasferisco in francia»,07-15-2021,0
1411929632207740933,«e nel caso del greenpass peraltro questi dati sono vincolati ad una normativa europa che ha un problema di fondo il green pass dice più di quello che dovrebbe» via su,07-05-2021,0
1411258249698025472,bitcoin criptovalute crypto la repubblica di san marino ha annunciato che il green pass il certificato di avvenuta vaccinazione dal covid verrà realizzato sfruttando la blockchain di vechain vet grazie ad una partnership con la società dnv …,07-03-2021,0
1410508552788140032,vacanze estate green pass e nuove regole da sapere per viaggiare,07-01-2021,0
1415571083512668166,covid renzi su green pass daccordo con macron covid renzi green daccordo macron,07-15-2021,0
1415535871244242948,buongiorno ma il greenpass per accedere al parlamento dite che lo fanno o senatori e deputati non vaccinati e sono tanti possono tranquillamente entrarci è pur sempre una mangiatoia al pare di una pizzeria e un ristorante,07-15-2021,0
1415300230581571585,nel dibattito sul greenpass si torna a parlare di necessità di vaccinarsi ma cosa ne pensano i giovani dicci la tua entro il luglio nel questionario lanciato grazie al supporto di alcune associazioni membre e in collaborazione con,07-14-2021,0
1415602937439703041,ricciardi dobbiamo adottare il modello francese del greenpass vaccinare tutti sopra i anni in attesa di capire se si possono vaccinare anche i bambini ah la variante delta infetta anche con la doppia vaccinazione ook,07-15-2021,0
1414491964666490886,se è da tv ci siamo sciincrociati io sono atterrato tipo no controlli di green pass o test vari,07-12-2021,0
1415317328179384326,greenpass probabilmente lispirazione di toti è bassetti,07-14-2021,0
1410812205352853506,green pass europeo in vigore da oggi tutte le nuove regole da conoscere per viaggiare in europa,07-02-2021,0
1415630126814015491,sono riuscita a scaricare il green pass me lo avevano mandato ahahaha,07-15-2021,0
1412673070616154113,quello che non dite è che il green pass tra zone verdi ue non serve per nulla consultate la mappa ecdc,07-07-2021,0
1414861403610132488,anchio nessun sms poi sono entrato su con il mio spid ed ho scaricato il green pass,07-13-2021,0
1414958512120160256,sulla base delle segnalazioni che arrivano dalle imprese ha calcolato che il greenpass abbia generato al primo luglio milioni di presenze straniere in più per la stagione estiva estate,07-13-2021,0
1415786892306616325,il tirreno pisa il green pass nei bar e nei ristoranti altolà delle associazioni del commercio,07-15-2021,0
1415349248401477633,questi francesi sono proprio dei sudditi mica come in italia che abbiamo fior di politici contrari milioni di prenotazioni in francia dopo lannuncio del green pass per ristoranti e bar,07-14-2021,0
1415036935538630657,salutatemi qualche deputato che faceva finta di essere contrario al green pass e quindi si nascondeva dietro al ce lo chiedono lecategorie,07-13-2021,0
1415612801649987586,vorrei far notare che salvini ma scherziamo sul greenpass politico aduso a comizi raduni e soprattutto mangiate anni non si è vaccinato idem per la socia meloni la raggelata anni di preciso dove finiscono le loro libertà chiedo per un amico vaccinato,07-15-2021,0
1414608326655107072,in alto adige serve il greenpass per il checkin in albergo per accedere alle terme o piscine alle feste di paese ecc anche le farmacie del paese più piccolo è preposta per fare i tamponi rapidi,07-12-2021,0
1411674137429430276,io sono atterrata ieri da ciampino proveniente da atene sull aereo diverse persone di lingua inglese non saprei dire se tutti inglesi ad ogni modo zero controlli né documenti né plf né green pass zero,07-04-2021,0
1415732840327745543,caos centrodestra liguria covid greenpass per bar e ristoranti lega contro toti la maggioranza si spacca coronavirusliguria,07-15-2021,0
1410482605284339713,greenpass europeo si parte da oggi sarà attiva la certificazione verde covid dell ue come richiederlo e come funziona in italia,07-01-2021,0
1415219323929604098,qualcuno potrebbe inoltrare questo thread alla direttrice rangeri chissà che domattina alla rassegna stampa di si mostri almeno un po meno entusiasta dellidea di macron sul green pass,07-14-2021,0
1413395459142524934,per me è una conquista greenpass covid,07-09-2021,0
1415562547214888961,covid scuole tutte aperte con buona copertura vaccinale mascherina obbligatoria obbligo vaccinale o green pass alla francese il governo ci pensa,07-15-2021,0
1411234520641282048,importante successo contro il greenpass in altoadige avvocati scifo e corrias e non finisce qui,07-03-2021,0
1415729868663296012,il greenpass per laccesso ai ristoranti è un espediente per far vaccinare salvini,07-15-2021,0
1414286998865580036,i tifosi inglesi rompono le linee della polizia per precipitarsi allo stadio il green pass inglese,07-11-2021,0
1415206550969495554,mah i governatori della lega hanno già accettato il green pass così come garavaglia,07-14-2021,0
1415552823991881753,i sogni son desideri voglio tornare a parigi greenpass,07-15-2021,0
1414942173620064261,la mia libertà finisce dove comincia la vostra è senso di responsabilità è senso civico greenpass,07-13-2021,0
1413129242976559118,green pass tutti pronti a collaborare condividendo i propri dati sensibili cybersecurity greepass hacking security hacker technology infosec ethicalhacking cybercrime linux hackers tech informationsecurity cyber programming kalilinu,07-08-2021,0
1415619524670406662,adesso si scoprirà che chi vuole il greenpass ovunque ha il poster di hitler nella propria camera,07-15-2021,0
1415366469139980288,qui si scatenerà una bella guerra social greenpass,07-14-2021,0
1411208678892609536,comunque credo di essere lunica italiana ad essere vaccinata e a non avere ricevuto il green pass persa nei call center,07-03-2021,0
1414975744736890884,si ricordi che ora lei è un ministro non un generale sono cose moltodiverse spero covid green pass per eventi come in francia figliuolo potrebbe essere una soluzione per una spinta alla campagna vaccinale via,07-13-2021,0
1415684117904072711,dal pino stadi pieni ma serve il greenpass,07-15-2021,0
1415593184688807936,assurdo questi veramente meriterebbero il green pass per parlare però,07-15-2021,0
1414970083877720071,prof perché non sono note le percentuali di guariti covid che riprende il virus non pensa debba essere tema centrale alla luce delle regole italiane e ue per green pass guariti dopo sei mesi devono vaccinarsi perché,07-13-2021,0
1412445759568551936,green pass moratti possibile richiederlo anche in farmacia o dal proprio medico,07-06-2021,0
1415238224516108291,nuovo calendario delle feste nazionali tutti i cittadini avranno possibilità di partecipare alle seguenti attività anche se non provvisti del green pass aprile grigliata o giornata al mare maggio concerto o passeggiata settembre carnevale in maschera,07-14-2021,0
1414889595150512159,lepoca dei viaggi low cost dellall you can eat e dei corsi di autoperfezionamento probabilmente è finita e sinceramente non mi mancherà purtroppo implementazione del greenpass significa anche morte per alcune piccole attività penso ai piccoli cinema,07-13-2021,0
1411960392616747008,questi nazisti sono così stupidi da non capire che se ci chiudono in casa perderanno il loro capro espiatorio fatelo così il mondo saprà che sono i vaccinati a diffondere virus e varianti vacciniamoci greenpass obbligovaccinale,07-05-2021,0
1412426268524564482,i fessacchiotti del greenpass,07-06-2021,0
1415234322139910144,nessuno deve fare nulla ciascuno fa quello che vuole fare il green pass comprende anche il tampone che vale h rapido e h molecolare,07-14-2021,0
1412036040920023041,perché il green pass piace tanto al crimine informatico,07-05-2021,0
1415208117693030400,il greenpass potrebbe diventare obbligatorio per ristoranti e mezzi di trasporto l italia valuta il modello francese no di lega e meloni le misure allo studio prevedono la proroga dello stato di emergenza di almeno mesi covid,07-14-2021,0
1415191793881255936,il green pass é un lascia passare per i vaccinati covid se un soggetto avesse la tbc la tbc si trasmette per via aerea attraverso le secrezioni respiratorie emesse nellaria da un individuo contagioso per esempio tramite saliva starnuto o colpo di tosse non aggiungo altro,07-14-2021,0
1415658434498899971,no ragazzi ho fatto la seconda dose del vaccino guardate che effetti collaterali greenpass,07-15-2021,0
1415391423764090882,cioè mattarella ha detto sì al greenpass,07-14-2021,0
1415513872145035266,non cè limite alle dosi greenpass,07-15-2021,0
1415288535624601606,greenpass quando i nazisti sterilizzavano forzatamente i portatori di tare genetiche stavano oggettivamente e fondatamente agendo per la salute pubblica,07-14-2021,0
1415195749835489280,greenpass lockdown climatico zan e iussoli lasinistra è là con lunico scopo di legalizzare le proprie perversioni sessuali,07-14-2021,0
1410577495259291649,penso di sì ho visto il tweet non ricordo di chi che si riferiva al nonno con il green pass che affermava di poter andare dove voleva e laltro ribatteva con la costituzione la battuta di g m volonteci va a pennello,07-01-2021,0
1415650104833359874,no simone sono favorevole al vaccino ho prenotato ma vedo incongruenze palesi non ti stanno dicendo che una volta tutti vaccinati si torna come prima no ti danno un greenpass da esibire puoi immaginare soltanto il caos e per quanti anni durerà non hai dubbi ,07-15-2021,0
1415611167851044864,salvini si è detto contrario allobbligo e alluso del green pass sul modello francese solo io vedo una discrepanza tra questo e le dichiarazioni di zaia e fedriga,07-15-2021,0
1413054409840418819,minitessera con prelazione per gli abbonati con greenpass il bolognafc vaccinerà i giocatori prima di pinzolo,07-08-2021,0
1410851622247403520,in liguria greenpass viene rilasciato dalle farmacie presentando la tessera sanitaria in forma cartacea,07-02-2021,0
1415024586320752640,greenpass cosa fare se non lo si riceve le nuove indicazioni del ministero della salute,07-13-2021,0
1415209222107590658,green pass per locali e mezzi pubblici sileri dice sì contrari salvini e meloni attualità greenpass,07-14-2021,0
1415617393821421571,lobbligo del green pass ha senso attivarlo in settembre non adesso con milioni di persone non ancora vaccinate semplicemente perché i tempi di attesa sono lunghi invece in usa e uk sono già avanti e hanno dosi in eccesso lì sì ha senso dire non avete più scuse,07-15-2021,0
1415704127565451271,tampone molecolare e hai il green pass basta informarsi,07-15-2021,0
1415576427337035776,spero si trovi il giusto equilibrio sul green pass senza dimenticare chi per motivi di salute non si può vaccinare che vita li aspetta questi italiani pagano le tasse e hanno diritto di veder tutelata la privacy un salto al bar piccolo spazio di pseudo normalità,07-15-2021,0
1415742546261774336,è un modo per disincentivare i viaggi aerei non è una precauzione comunque al momento le restrizioni sono uguali per tutti e a giudicare dalla coalizione anti green pass immagino che lo resteranno cioè niente green pass oggi ma tutti chiusi a ottobre,07-15-2021,0
1413227278163746822,rettificato il passaggio del regolamento ue sul green pass come da richiesta della lega,07-08-2021,0
1415299489653563392,beh che la lega si esprima e voti come partito contro il greenpass votndo contro compatta in parlamento e comunque vada poi s finire se votasse si o si astenesse perderebbe il mio voto da anni a favore di lo giuro,07-14-2021,0
1414892445180080144,piu che malefica e una risposta cretina e banale anche perche con un tampone rapido ottieni il greenpass senza essere vaccinato,07-13-2021,0
1413964357185191947,chiedono il green pass anche per entrare allolimpico dove cè il maxischermo,07-10-2021,0
1415596443927257089,quando realizzi che hai il greenpass ma tanto non viaggi non vai al ristorante non vai allo stadio in discoteca ed ai concerti …greenpassobbligatorio,07-15-2021,0
1415316785084174340,parigi contro il greenpass,07-14-2021,0
1415736529260056583,c è il ricatto del green pass bisogna far conoscere che anche i vaccinati contagiano conseguentemente non dovrebbe essere consentito ai vaccinati di avere il green pass che loro contagiano lo dice persino fauci così si gli si smonta tutta la narrazione,07-15-2021,0
1410592795883053065,a madre è scaduta la carta didentitá quindi le poste le hanno bloccato spid e greenpass primo appuntamento per rifarla luglio quindi ricapitolando io ho ricevuto quello di mia sorella lei non riceverà il suo molto fortunati in sta famiglia con sti pass devo dire,07-01-2021,0
1410884064815599619,ma no vale h da quando l hai fatto pensa che a me è arrivato un green pass per un tampone di gennaio,07-02-2021,0
1415769916649742342,il vaccino è già gratis ad ogni modo sul green pass sono per la prima volta daccordo con te,07-15-2021,0
1415448624729927681,green pass agosto senza certificato per milioni di italiani,07-14-2021,0
1415610627054358531,io ho un problema infatti a capire cosa sia il green pass cioè è questo,07-15-2021,0
1415624507092578304,in italia non falsificherebbero mai dei green pass mai,07-15-2021,0
1411385516247838721,video europei allerta variante delta a roma allolimpico controlli incrociati su green pass e tifosi,07-03-2021,0
1415080548817641476,ciclo vacci prima dose il gennaio seconda il febbraio a novembre scade il green pass vediamo,07-13-2021,0
1410700460210671620,raga scusate ma vi hanno chiesto il green pass finalmenteintour,07-01-2021,0
1415594479277518849,si è detto favorevole al green pass obbligatorio vale a dire la certificazione di vaccinazione anti covid effettuata adottato in francia per entrare nei ristoranti nei cinema e nei centri commerciali e per usare i mezzi pubblici il sindaco di,07-15-2021,0
1414985185188319241,se la gente si vaccinasse non ci sarebbe il green pass,07-13-2021,0
1411359293870387200,vaccini e greenpass falsi venduti nel dark web ad un prezzo che oscillava tra i e i euro lo ha scoperto il nucleo speciale tutela privacy e frodi tecnologiche della che ha sequestrato canali telegram,07-03-2021,0
1413580491966619648,marotta per dire ha detto abbastanza chiaramente che puntano a riaprire san siro a molto alte ma solo per chi ha green pass,07-09-2021,0
1412060152950308864,la puntata di studio del luglio è disponibile sul blog rainews allindirizzo oppure su raiplay allindirizzo vaccini covid figliuolo greenpass ddlzan papafrancesco grillo conte movimentostelle architettura,07-05-2021,0
1415312723806654477,sto cercando di capire se sto provando nausea o pietà greenpass,07-14-2021,0
1411581046206910465,tutti i dubbi sul green pass per i vaccinati all estero o per chi non ha ricevuto il codice fino al agosto vale la certificazione cartacea tutti dubbi green pass vaccinati,07-04-2021,0
1412893657347264514,sta controllando i greenpass,07-07-2021,0
1415314233819123712,conosco poche persone non vaccinate e parlano tutte come osho quello vero intendo greenpass,07-14-2021,0
1412000064168419329,ue green pass per i ristoranti ma e fallito ecco perche non e possibile rinnovare lemergenza ,07-05-2021,0
1414891415616860176,non sono daccordo comprendo il tuo punto di vista ma allo stesso tempo come si fa a capire quando tutti quelli che vogliono vaccinarsi lo hanno già fatto già dopo la prima dose si ha il green pass in italia e il tuo è un caso molto al limite,07-13-2021,0
1415640012587208705,anche gli elettori di salvini e meloni favorevoli al green pass alla francese via,07-15-2021,0
1415564892225081345,greenpass che arriva sull app io il giorno dopo la prima dose non ci capisco più niente,07-15-2021,0
1415667783992438787,la francia manifesta la grecia manifesta litalia scende in strada per la vittoria degli europei meritiamo lestinzione punto vaccini greenpass,07-15-2021,0
1415580552468520962,e in francia esplode ovunque la protesta contro il green pass,07-15-2021,0
1415259787806355458,green pass per accedere a eventi e locali il governo ci sta pensando ,07-14-2021,0
1414856969547132932,covid greenpass per eventi come in francia figliuolo potrebbe essere una soluzione per una spinta alla campagna vaccinale,07-13-2021,0
1415672971482464257,ma tu come lo hai scoperto di averlo a posteriori perché se lo hai scoperto a posteriori è un problema se hai un test pcr negativo che certifica la guarigione allora ti arriva automaticamente il greenpass,07-15-2021,0
1414993105414148104,nessun problema poi i camerieri licenziati andranno a mangiare da chi ha imposto il green pass,07-13-2021,0
1415237642623623168,zaia stranamente frena sul greenpass e obbligo vax e dice gnoo in veneto siamo stati richiamati dal garante della privacy perché chiediamo il green pass per entrare in ospedale,07-14-2021,0
1415331342670254087,chi ha il green pass rilasciato dal nhs in uk dopo la somministrazione di ambedue le dosi pfizer ed a gg dalla seconda in quanto cittadino aire come fa a far allineare queste somministrazioni all anagrafe vaccinale italiana ed eu ,07-14-2021,0
1414439408271597569,variante delta ciciliano cts «eventi solo col green pass per averlo dosi di vaccino»,07-12-2021,0
1415277302427049986,secondo me obbligo vaccinale se si simpatizza per lega fratelli ditalia e italia viva tampone obbligatorio se si frequenta forza italia green pass per tutti i vaccinati tranne matteo renzi greenpass,07-14-2021,0
1415554044672761856,covid scuole tutte aperte con buona copertura vaccinale mascherina obbligatoria obbligo vaccinale o green pass alla francese il governo ci pensa,07-15-2021,0
1415283973559922692,quello che io mi chiedo sul greenpass è ma controlli allingresso di ogni locale pubblico è qualcosa di veramente fattibile,07-14-2021,0
1411747544544288768,green pass italiano anche dopo una sola dose ecco le differenze tra il documento italiano e quello europeo via,07-04-2021,0
1415378028163706883,pescara positivi sul volo di ritorno da malta tutti i passeggeri in quarantena in isolamento anche chi ha il green pass,07-14-2021,0
1415632071385665542,perdonami non ho capito la soluzione che suggerisci è di vaccinare casa per casa greenpass criminale mi pare forte ma rispetto penso sia più un bastone dopo la carota ma ripeto per me il problema non sta nella conseguenza bensì nella causa cioè chi non si vaccina,07-15-2021,0
1415605134252548097,estate e voglia di fuga on the road ecco come noi abbiamo organizzato il nostro viaggio in norvegia fino a caponord estate vacanze luglio viaggiare zonabianca covid coronavirus greenpass greenpassobbligatorio,07-15-2021,0
1415600999780204544,domanda a me è arrivato minuti dopo la prima dose ma quel green pass vale ancora ora,07-15-2021,0
1415571361154674689,già è tanto se riusciamo ad andare in casa con green pass ecc ciò vuol dire senza ultras,07-15-2021,0
1415640914161176579,ma con il greenpass si può entrare nel tuo bagno,07-15-2021,0
1414671284039045126,davvero green pass europeo solo pochi giorni dopo bene pensavo anche quello ,07-12-2021,0
1415711160716996615,il green pass servirà sempre visto che il vaccino dura mesi quindi anche questa teoria che per via di chi non si vaccina ci mettono il green pass è poco valida,07-15-2021,0
1412424991946194947,ascolta green pass dal ° luglio al via le faq della commissione eu di wolters kluwer italia via spreaker,07-06-2021,0
1415768786037268484,green pass italia salvini ne parleremo se e quando servirà,07-15-2021,0
1411308189216292866,tu al banco del pesce che manco mi conosci ed esordisci con non sei un po secca mangia di più preferisci la dissenteria o uno sputo da una ancora senza green pass,07-03-2021,0
1415725121743032321,i naxivax hanno iniziato su twitter laggressione dei novax con insulti intimidazioni e minacce roba da codice penale buon segno significa che hanno terrore di finire di fronte alla corte penale internazionale dellaja con laccusa di crimini contro lumanità greenpass,07-15-2021,0
1415272025950760966,pierpaolo sileri apre al greenpass in italia facciamo subito come macron in francia salvini meloni,07-14-2021,0
1414115480466493440,no alla richiesta greenpass per matrimoni in zona bianca chi lo fa viola la legge articolo bis –contrarietà a risoluzione consiglio d europa denunciate se siete invitati ad un matrimonio e ve lo chiedono grazie a,07-11-2021,0
1413380551524900864,il figlio diciannovenne della parrucchiera si vaccinerà controvoglia solo perché al lido gli chiedono il green pass per prenotare ombrellone e lettino fanciullo tutti i virologi e gli scienziati del mondo qui basta un bagnino che non ti fa entrare in spiaggia vaccini,07-09-2021,0
1412766379443380226,assolutamente daccordo con te interessante intervista greenpass dirittidacomunicare,07-07-2021,0
1411669477209653259,politica pedicini la versione italiana del green pass discrimina chi non si vaccina via,07-04-2021,0
1414188652431806464,se peffamme entra voi er green pass apri a tutti quelli che ce l hanno k o k,07-11-2021,0
1415600635714670595,vaccinata con doppia dose ho il green pass ma sto comunque sempre a casa h,07-15-2021,0
1415008696388788227,raggelante è una nazione dove lei guida una parte politica ed allora se sono libero voglio essere libero anche di decidere sulla mia morte il green pass dovrebbe essere un must per tutto perché il ssn dovrebbe spendere denaro per cui si rifiuta di vaccinarsi,07-13-2021,0
1415060849731985411,ma infatti questo sto dicendo eventuali limitazioni senza green pass e tamponi gratis devono essere contestuali in modo da giustificare la precauzione senza un provvedimento punitivo,07-13-2021,0
1415653640816189445,terrorismo mediatico che scatta in temporanea del green pass francese,07-15-2021,0
1414627691983212554,coronavirus liguria prima regione in italia a varare legge su accesso ospedali con green pass,07-12-2021,0
1414325400164081670,a quel punto diranno che palestre ristoranti ecc potranno rimanere aperti solo con green pass,07-11-2021,0
1415690687006318595,ma se non mi faccio il greenpass poi potrò votare,07-15-2021,0
1414912347483869186,in un primo servizio si… nel servizio subito dopo invece terrorismo su variante delta perché pericolosa quindi vaccini a gogó e green pass ovunque figliuolo,07-13-2021,0
1410548511431704579,vediamo se qualcuno verrà denunciato per aver omesso alcune righe importanti nella traduzione dallinglese in italiano delle disposizioni europee in tema di greenpass,07-01-2021,0
1413031770673631235,grosso problema greenpass luglio non esiste protocollo per certificare in ue italiani e residenti italia che hanno fatto vaccino covid allestero con farmaci riconosciuti in ueluigi pfizer moderna astrazeneca per es sentita conferma assenza conversione,07-08-2021,0
1415284442894057483,chiede il greenpass,07-14-2021,0
1413809922895187968,a voi qualcuno ha mai chiesto il green pass perché quassù sembra che esista solo per mattonisti biopoliticisti agambeniani,07-10-2021,0
1415319976962138113,lestate più calda feat giorgina pierpaolo giorgina greenpass,07-14-2021,0
1415752456034820101,lo so è stato così per molte persone per altre invece la vaccinazione è finita nel limbo il guaio è che senza il green pass sei fregato,07-15-2021,0
1415577532599083008,geniale basta dire che solo con il greenpass si possono esercitare i diritti costituzionali ma quindi un domani anche solo con liscrizione a un certo partito o anche solo se hai la pelle di un certo colore,07-15-2021,0
1415672324431351818,il greenpass prevede i test o i tamponi cazzo ma informatevi un minimo prima di scrivere cagate,07-15-2021,0
1415458422145814528,forse quella del pd è più simile al green pass,07-14-2021,0
1414960807444684806,ecco questa è democrazia vaccini greenpass macron,07-13-2021,0
1415640625379151872,green pass alla francese cabina di regia anche in italia la prossima settimana,07-15-2021,0
1415435315179819013,piccolo dettaglio in italia per ottenere il green pass non è necessario vaccinarsi,07-14-2021,0
1415734151966302216,e ora caro come fai senza green pass,07-15-2021,0
1410917228032061440,green pass sui social scoppia il caos siviaggia,07-02-2021,0
1410464513019817984,sondaggio in quanti dopo az avete accettato la vaccinazionemista effetti problemi burocratici la piattaforma regionale segna come completato il ciclo vaccinale e avete ricevuto lo stesso il green pass completo vaccinicovid,07-01-2021,0
